date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,Marketplace Facilitator Tax,selling fees,fba fees,other transaction fees,other,total
"Apr 10, 2017 7:01:05 PM PDT",6332489011,Order,113-7387338-7977857,HPQUOTESET-BLK,ONEliners Collection by GMDdecals - Magic Potter Wizard Set - Vinyl Wall/Stairs Decals [BLACK] Harry Dumbledore Sirius,1,amazon.com,Amazon,MOSINEE,WI,54455-7926,24.99,0,0,0,0,0,-3.75,-2.99,0,0,18.25
"Apr 10, 2017 9:03:06 PM PDT",6332489011,Order,114-3851382-1841844,LOVECOFFEE-BRW,"GMDdecals® Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy Vinyl **Made In USA** (Suggested: Home Welcome Ho",1,amazon.com,Amazon,PUYALLUP,WA,98374-9132,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 12:09:04 AM PDT",6332489011,Order,112-3152604-4394641,SNTYFUNKY-BLK,Serenity Prayer Funky Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Amazon,Lakewood,Wa,98498,12.99,0,0,0,0,0,-1.56,-2.41,0,0,9.02
"Apr 11, 2017 12:33:03 AM PDT",6332489011,Order,114-2961072-1393861,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,ARLINGTON,VA,22201-3334,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 12:59:31 AM PDT",6332489011,Order,111-1720200-9885805,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,Appleton,WI,54915,38,0,0,0,0,0,-5.7,-2.99,0,0,29.31
"Apr 11, 2017 1:05:41 AM PDT",6332489011,Order,114-1289380-2839446,HAGRID-WHT,GMDdecals Inspirational Wizard Hagrid Harry Potter Inspirational Vinyl Wall Quote Decor Decals [GLOSSY WHITE]- 24 inches x 15 inches -Adhesive High Gl,1,amazon.com,Amazon,CRESCO,IA,52136-9733,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 1:26:57 AM PDT",6332489011,Order,114-7239717-6943465,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,COS COB,CT,06807-2008,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 1:27:12 AM PDT",6332489011,Order,111-3098271-4052244,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Martinez,GA,30907-9012,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 3:53:57 AM PDT",6332489011,Order,114-2605454-6746612,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Southlake,tx,76092,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 9:27:42 AM PDT",6332489011,Order,112-9245498-3557822,HPMM-REDGLD,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY RED/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made In",1,amazon.com,Amazon,DAMASCUS,MD,20872-1840,12.99,6.57,0,0,0,0,-1.95,-8.98,0,0,8.63
"Apr 11, 2017 11:01:08 AM PDT",6332489011,Transfer,,,"To your account ending in: 9429, Federal ACH Trace ID: 091000015429909",,,,,,,0,0,0,0,0,0,0,0,0,-778.86,-778.86
"Apr 11, 2017 1:21:41 PM PDT",6332489011,Order,111-9137548-4438607,LevioSA-SIL,"GMDdecals Inspirational Wizard Hermione Harry Potter LevioSA Spell Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY SILVER]- 28"" x 12"" -Adh",1,amazon.com,Amazon,FOND DU LAC,WI,54935-7410,16.99,6.54,0,0,0,0,-2.55,-9.53,0,0,11.45
"Apr 11, 2017 1:32:20 PM PDT",6332489011,Order,111-9186676-7597021,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Aurora,OH,44202,16.99,1.16,0,-2.86,0,0,-2.29,-2.99,0,0,10.01
"Apr 11, 2017 1:32:20 PM PDT",6332489011,Order,111-9186676-7597021,ANYPOSGINNY-WHT,"GMDdecals® Inspirational Wizard Harry Potter Ginny Quidditch Snitch Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY WHITE] 24 "" x 12"" Adhesive Glossy Vi",1,amazon.com,Amazon,Aurora,OH,44202,14.99,1.47,0,-2.97,0,0,-2.02,-2.99,0,0,8.48
"Apr 11, 2017 2:14:44 PM PDT",6332489011,Order,112-8507045-8317005,HPQUOTESET-BLK,ONEliners Collection by GMDdecals - Magic Potter Wizard Set - Vinyl Wall/Stairs Decals [BLACK] Harry Dumbledore Sirius,1,amazon.com,Amazon,MCALESTER,OKLAHOMA,74501-5020,24.99,0,0,0,0,0,-3.75,-2.99,0,0,18.25
"Apr 11, 2017 2:33:09 PM PDT",6332489011,Order,114-2556625-3695428,ANYPOSGINNY-BLK,"GMDdecals® Inspirational WizardHarry Potter Ginny Quidditch Snitch Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY BLACK]- 24"" x 12"" -Adhe",1,amazon.com,Amazon,Denver,Colorado,80218,16.99,0,0,0,0,0,-2.55,-2.41,0,0,12.03
"Apr 11, 2017 3:34:57 PM PDT",6332489011,Order,113-5023953-2119437,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,RICHMOND HILL,GA,31324-8871,38,0,0,0,0,0,-5.7,-2.99,0,0,29.31
"Apr 11, 2017 4:29:40 PM PDT",6332489011,Order,113-4593845-6065045,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,ANTHONY,TX,79821-7152,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 11, 2017 7:16:44 PM PDT",6332489011,Order,114-0728763-5546611,58-P5NK-DFU6,"GMDdecals Dr Seuss Quotes LARGE Assorted Sayings Vinyl Stairs or Wall Decal [GLOSSY BLACK]- 24"" wide by 2-4"" tall for EACH quote -Adhesive High Glossy",1,amazon.com,Amazon,FORT WORTH,TX,76244,32,0,0,-3.2,0,0,-4.32,-2.99,0,0,21.49
"Apr 11, 2017 7:26:46 PM PDT",6332489011,Order,114-0549926-5184257,MN-GF43-S4B7,Good and Perfect Gift From Above James 1:17 Scripture Vinyl Wall Decal Nursery Décor Baby Newborn Child Bedroom,1,amazon.com,Seller,ANCHORAGE,AK,99504-1943,16.99,4.57,0,0,0,0,-3.23,0,0,0,18.33
"Apr 11, 2017 7:26:48 PM PDT",6332489011,Order,111-7880864-1735463,DMBLDR-MAR,Dumbledore Harry Potter Inspirational Quote Vinyl Wall Decal Hogwarts [MAROON],1,amazon.com,Seller,Lake Elsinore,Ca,92530,16.99,4.5,0,0,0,0,-3.22,0,0,0,18.27
"Apr 11, 2017 7:26:49 PM PDT",6332489011,Order,112-9112004-9953056,6B-1I40-D1SR,Personalized Good and Perfect Gift From Above Vinyl Wall Decal Name Initial J...,1,amazon.com,Seller,HOWELL,NEW JERSEY,07731-1416,16.99,4.49,0,0,0,0,-3.22,0,0,0,18.26
"Apr 11, 2017 7:26:50 PM PDT",6332489011,Order,112-0633671-3152268,LOVEANCHOR-BLKBRW,Love Is the Anchor Quote Vinyl Wall Decal [Black & Brown] Inspiring Home Déco...,1,amazon.com,Seller,HATTERAS,NC,27943-5000,16.99,4.59,0,0,0,0,-3.24,0,0,0,18.34
"Apr 11, 2017 7:26:50 PM PDT",6332489011,Order,112-9779328-8357842,6B-1I40-D1SR,Personalized Good and Perfect Gift From Above Vinyl Wall Decal Name Initial J...,1,amazon.com,Seller,WASHINGTON,IL,61571-9691,16.99,4.49,0,0,0,0,-3.22,0,0,0,18.26
"Apr 11, 2017 7:26:50 PM PDT",6332489011,Order,112-5739644-1417854,DRWHOMIRACLE-NVY,GMDdecals Doctor Dr Big Miracles Quote [NAVY] Vinyl Wall Decal Sonic Screwdriver Who Decor - 28 inches x 12 inchesMade In USA Adhesive High Glossy Vin,1,amazon.com,Seller,DALLAS,TX,75248-4063,16.99,4.59,0,0,0,0,-3.24,0,0,0,18.34
"Apr 11, 2017 7:26:51 PM PDT",6332489011,Order,114-5926507-4654669,JS-G5IQ-ZJO3,Personalized Princess Elsa Anna Frozen Vinyl Wall Decal,1,amazon.com,Seller,CHICAGO,IL,60625-2519,18.99,4.49,0,0,0,0,-3.52,0,0,0,19.96
"Apr 11, 2017 7:26:51 PM PDT",6332489011,Order,113-7506202-3433837,DINOCRNVR-NVY,GMDdecals Dinosaur Carnivore Set LARGE T-Rex Raptor Pterodactyl Graphic Vinyl Wall Decor Decal [GLOSSY NAVY]- 58 inches x 24 inches -Adhesive High Glo,1,amazon.com,Seller,MILWAUKEE,WI,53213-1547,24.99,4.65,0,0,0,0,-4.45,0,0,0,25.19
"Apr 11, 2017 7:26:54 PM PDT",6332489011,Order,113-3548337-9253062,E6-O888-X5NS,GMDdecals® Inspiring Wake up Every Morning Quote Bedroom Decor Wall Decal [Red & Black]- 12 inches x 20 inches -Adhesive High Glossy Vinyl [3mil] **Ma,1,amazon.com,Seller,Glendora,NJ,8029,14.99,4.54,0,0,0,0,-2.93,0,0,0,16.6
"Apr 11, 2017 7:26:56 PM PDT",6332489011,Order,112-9592057-2866623,LOVECOFFEE-TUR,"Love and Coffee Inspried Quote Décor Wall Decal [TURQUOISE]- 12Inches x 24 Inches - Adhesive Glossy Vinyl [3mil] Easy Application, Made In USA with He",1,amazon.com,Seller,Indianapolis,In,46214,14.99,4.54,0,0,0,0,-2.93,0,0,0,16.6
"Apr 11, 2017 7:26:56 PM PDT",6332489011,Order,111-0435441-8149061,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Seller,COLUMBIA,TN,38401-7753,16.99,4.54,0,0,0,0,-3.23,0,0,0,18.3
"Apr 11, 2017 7:26:58 PM PDT",6332489011,Order,111-4440017-4889839,HAGRID-TUR,GMDdecals Inspirational Wizard Hagrid Harry Potter Inspirational Vinyl Wall Quote Decor Decals [GLOSSY TURQUOISE]- 24 inches x 15 inches -Adhesive Hig,1,amazon.com,Seller,JOLIET,IL,60432-1176,16.99,4.59,0,0,0,0,-3.24,0,0,0,18.34
"Apr 12, 2017 9:22:11 AM PDT",6334241371,Order,113-1495615-4469034,DRWHOSET-BLK,ONEliners Collection by GMDdecals - DW Who Fandom Set [BLACK] - Vinyl Wall Stairs Decals Doctor Dr Tardis Dalek (Black),1,amazon.com,Amazon,Springfield,OH,45504-3814,32,0,0,0,0,0,-4.8,-2.99,0,0,24.21
"Apr 12, 2017 12:17:27 PM PDT",6334241371,Order,111-5400703-7613802,W7-KCHO-M70B,Now I Lay Me Down To Sleep Quote Vinyl Wall Decal Prayer Bible Scripture Chri...,1,amazon.com,Seller,Pine Knot,KY,42635,18.99,4.74,0,0,0,0,-3.56,0,0,0,20.17
"Apr 12, 2017 12:17:29 PM PDT",6334241371,Order,114-7069811-1881039,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Seller,Lawrence,KS,66047-2084,16.99,4.54,0,0,0,0,-3.23,0,0,0,18.3
"Apr 12, 2017 3:15:08 PM PDT",6334241371,Order,111-6917740-9809831,SV-PGNV-3L9W,For This Child We Prayed Wall Decal Bible Scripture Christian [Brown & Baby Blue] Nursery Décor Baby Newborn Child Bedroom,1,amazon.com,Amazon,SAINT PAUL,MN,55117-4150,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 12, 2017 3:41:59 PM PDT",6334241371,Refund,112-3673471-0056246,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,PHILADELPHIA,PA,19106-4508,-28.99,0,0,0,0,0,3.48,0,0,0,-25.51
"Apr 12, 2017 4:23:04 PM PDT",6334241371,Order,112-8241669-2253031,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,MUSCATINE,IA,52761-1344,38,0,0,0,0,0,-5.7,-2.99,0,0,29.31
"Apr 12, 2017 11:00:15 PM PDT",6334241371,Order,111-1268732-1788201,ANYPOSGINNY-WHT,"GMDdecals® Inspirational Wizard Harry Potter Ginny Quidditch Snitch Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY WHITE] 24 "" x 12"" Adhesive Glossy Vi",1,amazon.com,Amazon,Bronx,New York,10465,14.99,0,0,0,0,0,-2.25,-2.99,0,0,9.75
"Apr 12, 2017 11:04:18 PM PDT",6334241371,Order,113-0911141-3772235,DRWHOSET-WHT,ONEliners Collection by GMDdecals - DW Who Fandom Set [WHITE] - Vinyl Wall Stairs Decals Doctor Dr Tardis Dalek (White),1,amazon.com,Amazon,Dunstable,MA,1827,24.99,1.53,0,-1.53,0,0,-3.75,-2.99,0,0,18.25
"Apr 13, 2017 12:49:27 AM PDT",6334241371,Order,112-2090849-0471449,DRWHOBOOKS-NVY,GMDdecals Who Doctor Dr Books are Weapons Quote [NAVY] Vinyl Wall Decal Library Reading Decor - 30 inches x 12 inchesMade In USA Adhesive High Glossy,1,amazon.com,Amazon,DALLAS,TX,75248-4063,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 13, 2017 11:01:09 AM PDT",6334241371,Transfer,,,"To your account ending in: 9429, Federal ACH Trace ID: 091000016028748",,,,,,,0,0,0,0,0,0,0,0,0,-757.98,-757.98
"Apr 13, 2017 12:13:07 PM PDT",6334241371,Order,112-0632449-2214616,HAGRID-WHT,GMDdecals Inspirational Wizard Hagrid Harry Potter Inspirational Vinyl Wall Quote Decor Decals [GLOSSY WHITE]- 24 inches x 15 inches -Adhesive High Gl,1,amazon.com,Amazon,AMERICAN FORK,UT,84003-9346,16.99,3.99,0,0,0,0,-2.55,-6.98,0,0,11.45
"Apr 13, 2017 1:24:42 PM PDT",6334241371,Order,113-5692881-3449829,DMBLDR-FOR,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Forest",1,amazon.com,Amazon,Concord,OH,44077,8.79,0,0,0,0,0,-1.32,-2.41,0,0,5.06
"Apr 13, 2017 4:42:44 PM PDT",6334241371,Order,111-8836405-7662643,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Henderson,NV,89014-6654,16.99,5.07,0,0,0,0,-2.55,-8.06,0,0,11.45
"Apr 13, 2017 6:28:59 PM PDT",6334241371,Order,112-1818654-5012237,DMBLDR-FOR,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Forest",1,amazon.com,Amazon,AMERICAN FORK,UT,84003-9346,8.79,3.99,0,0,0,0,-1.32,-6.4,0,0,5.06
"Apr 13, 2017 8:05:11 PM PDT",6334241371,Order,111-1383204-7901815,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,ADEL,IA,50003-1620,38,0,0,0,0,0,-5.7,-2.99,0,0,29.31
"Apr 13, 2017 9:36:14 PM PDT",6334241371,Order,114-6933890-4744204,3R-1VEA-73HI,GMDdecals® UNLESS Dr Seuss Quote Vinyl Wall Decal Lorax Truffula Trees Design Vinyl Quote Decor Wall Decal [GLOSSY BLACK]- 28 inches x 12 inches -Adhe,1,amazon.com,Amazon,COLUMBUS,OH,43228-6470,18.99,0,0,0,0,0,-2.85,-2.99,0,0,13.15
"Apr 14, 2017 12:40:25 PM PDT",6334241371,Order,113-6381384-8522626,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Amazon,GLENBURN,ND,58740-7152,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 14, 2017 2:11:36 PM PDT",6334241371,Order,111-2139737-8269854,DRWHOSET-BLK,ONEliners Collection by GMDdecals - DW Who Fandom Set [BLACK] - Vinyl Wall Stairs Decals Doctor Dr Tardis Dalek (Black),1,amazon.com,Amazon,BARNSTABLE,MA,02630-1114,32,0,0,0,0,0,-4.8,-2.99,0,0,24.21
"Apr 14, 2017 8:35:24 PM PDT",6334241371,Order,112-9622297-1101068,DRWHOBOOKS-BLK,GMDdecals Who Doctor Dr Books are Weapons Quote [BLACK] Vinyl Wall Decal Library Reading Decor - 30 inches x 12 inchesMade In USA Adhesive High Glossy,1,amazon.com,Amazon,HOLDERNESS,NH,03245-5007,16.99,0,0,0,0,0,-2.55,-2.99,0,0,11.45
"Apr 14, 2017 8:51:11 PM PDT",6334241371,Order,114-6535509-9569009,1S-5JE7-B19X,Personalized Tangled Princess Rapunzel Quote Vinyl Wall Decal,1,amazon.com,Seller,Sugarloaf,PA,18249,18.99,4.49,0,0,0,0,-3.52,0,0,0,19.96
"Apr 14, 2017 8:51:16 PM PDT",6334241371,Order,111-5576862-2472260,HPQUOTESET-BLK,ONEliners Collection by GMDdecals - Magic Potter Wizard Set - Vinyl Wall/Stairs Decals [BLACK] Harry Dumbledore Sirius,1,amazon.com,Seller,BALLWIN,MO,63021-8078,28,4.68,0,0,0,0,-4.9,0,0,0,27.78
"Apr 14, 2017 8:51:18 PM PDT",6334241371,Order,112-6430066-8605837,LevioSA-TUR,"GMDdecals Inspirational Wizard Hermione Harry Potter LevioSA Spell Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY TURQUOISE]- 28"" x 12""-A",1,amazon.com,Seller,el centro,ca,92243,16.99,4.62,0,0,0,0,-3.24,0,0,0,18.37
"Apr 14, 2017 8:51:20 PM PDT",6334241371,Order,114-2452938-9881862,LOVEANCHOR-BLKNVY,Love Is the Anchor Quote Vinyl Wall Decal [Black & Navy] Inspiring Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Seller,Bristol,CT,6010,16.99,4.56,0,0,0,0,-3.23,0,0,0,18.32
"Apr 14, 2017 8:51:20 PM PDT",6334241371,Order,113-1861875-4885849,96-3YGZ-59C7,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY BLACK/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Seller,MAPLE GROVE,MN,55311-1752,12.99,4.57,0,0,0,0,-2.63,0,0,0,14.93
"Apr 14, 2017 8:51:21 PM PDT",6334241371,Order,111-6526664-1245864,JESUSGRM-BLK,GMDdecals® Jesus And Germs Are Everywhere Quote Vinyl Wall Decor Decal [GLOSSY BLACK]- 24 inches x 15 inches -Adhesive High Glossy Vinyl [3mil] **Made,1,amazon.com,Seller,HARVARD,IL,60033-9636,16.99,4.59,0,0,0,0,-3.24,0,0,0,18.34
"Apr 14, 2017 8:51:21 PM PDT",6334241371,Order,112-7644852-1979405,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Seller,coachella,ca,92236,16.99,4.54,0,0,0,0,-3.23,0,0,0,18.3
