date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,Marketplace Facilitator Tax,selling fees,fba fees,other transaction fees,other,total
"Sep 2, 2017 6:11:37 AM PDT",6440466211,Order,111-3221224-9619418,HPQUOTESET-BLK,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [BLACK] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,amazon.com,Amazon,WOODBURY HEIGHTS,NJ,08097-1238,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 2, 2017 4:01:25 PM PDT",6440466211,Transfer,,,"To your account ending in: 894, Federal ACH Trace ID: 091000016279499",,,,,,,0,0,0,0,0,0,0,0,0,-606.59,-606.59
"Sep 2, 2017 6:14:45 PM PDT",6440466211,Order,112-6362131-6557013,DRWHOBOOKS-BLK,"DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,amazon.com,Amazon,Land O' Lakes,Florida,34639,18,2.56,0,-2.56,1.26,0,-2.7,-2.99,-0.04,0,13.53
"Sep 2, 2017 8:35:35 PM PDT",6440466211,Service Fee,,,Cost of Advertising,,,,,,,0,0,0,0,0,0,0,0,-71.52,0,-71.52
"Sep 2, 2017 9:28:20 PM PDT",6440466211,Order,112-9545997-8909852,DRWHOSET-BLK,"Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,amazon.com,Amazon,Arvada,CO,80002-1703,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 3, 2017 1:42:59 AM PDT",6440466211,Order,114-6076745-2820235,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,SUMNER,WA,98390-2819,20,0,0,0,0,0,-3,-2.99,0,0,14.01
"Sep 3, 2017 2:16:34 PM PDT",6440466211,Order,113-4282241-5331420,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,Gilbert,AZ,85297-9578,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 3, 2017 3:24:32 PM PDT",6440466211,Order,114-6575295-8736209,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,LIVINGSTON,NJ,07039-1013,20,0,0,0,0,0,-3,-2.99,0,0,14.01
"Sep 3, 2017 5:15:45 PM PDT",6440466211,Order,114-0494545-1839423,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,TAMPA,FL,33607-2557,20,0,0,0,1.4,0,-3,-2.99,-0.04,0,15.37
"Sep 3, 2017 5:31:07 PM PDT",6440466211,Order,114-0031601-3136272,HPQUOTESET-BLK,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [BLACK] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,amazon.com,Amazon,Burbank,Wa,99323,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 3, 2017 11:33:50 PM PDT",6440466211,Order,112-7154370-4585003,ALICEQUOTES-WHT,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [WHITE] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,GAINESVILLE,VA,20155-4891,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 4, 2017 1:44:37 AM PDT",6440466211,Order,111-4235525-6199437,DRWHOBOWTIE-BLK,"DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,amazon.com,Amazon,JACKSONVILLE,NC,28546-7800,16,0,0,0,0,0,-2.4,-2.99,0,0,10.61
"Sep 4, 2017 2:28:01 AM PDT",6440466211,Order,113-7209744-8481837,58-P5NK-DFU6,"Dr Seuss Inspired Quote Assorted Set Vinyl Stair or Wall Decal [BLACK] by GMDdecals 24"" wide by 2-4"" tall per quote Lorax Cat in the Hat Storybook Dec",1,amazon.com,Amazon,DYER,IN,46311-2038,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 4, 2017 9:10:45 AM PDT",6440466211,Order,114-0690801-7689054,WIZOZSET-BLK,Wizard of Oz Assorted Quotes Set [BLACK] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor,1,amazon.com,Amazon,SAINT CHARLES,MO,63304-1233,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 4, 2017 3:04:11 PM PDT",6440466211,Order,111-9960117-6542660,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,JOHNSTOWN,NY,12095-1840,16,2.01,0,0,0,0,-2.4,-5,0,0,10.61
"Sep 4, 2017 9:08:40 PM PDT",6440466211,Order,112-5285342-2961816,WIZOZSET-BLK,Wizard of Oz Assorted Quotes Set [BLACK] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor,1,amazon.com,Amazon,MANCHESTER,NH,03109-5549,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 5, 2017 8:31:54 AM PDT",6440466211,Order,111-1403080-2354658,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,Anna Maria,FL,34216,36,0,0,0,2.52,0,-5.4,-2.99,-0.07,0,30.06
"Sep 5, 2017 9:05:20 AM PDT",6440466211,Refund,111-0632667-1957809,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,richmond,va,23225,-16,0,0,0,0,0,1.92,0,0,0,-14.08
"Sep 5, 2017 9:51:36 AM PDT",6440466211,Order,111-7045812-8545860,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,MC ALLEN,TX,78503-5414,18,0,0,0,0,0,-2.7,-2.99,0,0,12.31
"Sep 5, 2017 1:11:25 PM PDT",6440466211,Order,113-2141459-5674604,WIZOZSET-BLK,Wizard of Oz Assorted Quotes Set [BLACK] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor,1,amazon.com,Amazon,kingsville,md,21087,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 5, 2017 1:35:51 PM PDT",6440466211,Order,114-6297898-1709010,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,SAINT LOUIS,MO,63128-3608,20,0,0,0,0,0,-3,-2.99,0,0,14.01
"Sep 5, 2017 2:40:42 PM PDT",6440466211,Order,112-0299107-3094655,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,PHOENIX,AZ,85013-2064,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 5, 2017 8:42:01 PM PDT",6440466211,Order,113-1684871-3674661,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,ARLINGTON,TX,76017-2630,36,0,0,0,0,0,-5.4,-2.99,0,0,27.61
"Sep 5, 2017 8:57:38 PM PDT",6440466211,Order,111-5974068-0913852,SHAKEQUOTESET-BLK,Shakespeare Literature Quotes Large Set [BLACK] Vinyl Wall or Stair Decals by GMDdecals 24 x 2-4 inches per quote William play poet gift decor,1,amazon.com,Seller,WILLIAMSVILLE,NY,14221-1453,36,0,0,0,0,0,-5.4,0,0,0,30.6
"Sep 5, 2017 8:57:38 PM PDT",6440466211,Order,111-3279495-0754652,DMBLDR-NVY,"GMDdecals DMBLDR-NVY Wall Decor Stickers, ""It's Our Choices That Show Who We Really Are"", Glossy Navy",1,amazon.com,Seller,Andover,MA,1810,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:41 PM PDT",6440466211,Order,113-4286127-6564220,SRNTYFNCY-TUR,Serenity Prayer Fancy Bible Scripture Quote Vinyl Wall Decal [Turquoise] Bibl...,1,amazon.com,Seller,SUMTER,SC,29153-9463,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:41 PM PDT",6440466211,Order,112-5880308-8682630,HPSET-WHT,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,amazon.com,Seller,SAINT CLAIR,MO,63077-1224,36,0,0,0,0,0,-5.4,0,0,0,30.6
"Sep 5, 2017 8:57:41 PM PDT",6440466211,Order,114-5430498-8793844,HPMM-REDGLD,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",5,amazon.com,Seller,SAN ANTONIO,TX,78251-2163,37.5,0,0,0,0,0,-5.65,0,0,0,31.85
"Sep 5, 2017 8:57:42 PM PDT",6440466211,Order,111-9834228-7706652,04-GCPW-17YG,Happy Fall Y'all LARGE Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Décor Sticker Seasonal,1,amazon.com,Seller,RIVERDALE,MD,20737-1054,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:45 PM PDT",6440466211,Order,114-2048457-0969850,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,Celebration,FL,34747,20,0,0,0,1.4,0,-3,0,-0.04,0,18.36
"Sep 5, 2017 8:57:45 PM PDT",6440466211,Order,112-0825499-3710653,04-GCPW-17YG,Happy Fall Y'all LARGE Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Décor Sticker Seasonal,1,amazon.com,Seller,ALVADA,OHIO,44802,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:45 PM PDT",6440466211,Order,113-8010831-6343401,HF-JFO8-WGSM,Happy Fall Y'all Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Fun Décor Door Sticker Seasonal,1,amazon.com,Seller,ROUND ROCK,TX,78665-1471,8.99,0,0,0,0,0,-1.35,0,0,0,7.64
"Sep 5, 2017 8:57:45 PM PDT",6440466211,Order,113-4953795-5101833,HF-JFO8-WGSM,Happy Fall Y'all Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Fun Décor Door Sticker Seasonal,1,amazon.com,Seller,RISING SUN,MD,21911-1129,8.99,0,0,0,0,0,-1.35,0,0,0,7.64
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,111-3830749-8625844,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,GUYTON,GA,31312-7000,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,113-4303132-2860258,ANYPOSGINNY-TUR,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Stor",1,amazon.com,Seller,TALLMADGE,OHIO,44278-2817,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,112-6220358-3959438,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,Overland Park,KS,66085,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,114-5352781-8701802,04-GCPW-17YG,Happy Fall Y'all LARGE Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Décor Sticker Seasonal,2,amazon.com,Seller,NEW YORK,NY,10036-2961,32,7.5,0,0,0,0,-5.92,0,0,0,33.58
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,114-4537759-4832269,LTDKSIRIUS-DKYEL,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [DARK YELLOW] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Stor",1,amazon.com,Seller,ESSEX,MD,21221-4541,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,111-5830580-4351413,HPSET-MULTI,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [SET] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per quot",1,amazon.com,Seller,ROCKVILLE,MD,20850-3744,36,0,0,0,0,0,-5.4,0,0,0,30.6
"Sep 5, 2017 8:57:48 PM PDT",6440466211,Order,113-6994598-4968228,LOVEANCHOR-BLKWHT,Love Is the Anchor Quote [Black/White] Vinyl Wall Decal by GMDdecals 32 x 12 inch Love Nautical Anniversary Gift Bedroom Home Décor,1,amazon.com,Seller,CAMDEN,SC,29020-8851,10,0,0,0,0,0,-1.5,0,0,0,8.5
"Sep 5, 2017 8:57:49 PM PDT",6440466211,Order,113-8922364-2020267,HPSET-MULTI,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [SET] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per quot",1,amazon.com,Seller,MATAGORDA,TX,77457-0091,36,0,0,0,0,0,-5.4,0,0,0,30.6
"Sep 5, 2017 8:57:49 PM PDT",6440466211,Order,113-5359916-7953800,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,UNITY VILLAGE,MO,64065-0001,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:49 PM PDT",6440466211,Order,111-8626979-3074649,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Seller,LINCOLN PARK,MI,48146,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,114-3511531-5368245,04-GCPW-17YG,Happy Fall Y'all LARGE Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Décor Sticker Seasonal,1,amazon.com,Seller,SHIPPENSBURG,PA,17257-2168,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,113-9933871-3077820,HF-JFO8-WGSM,Happy Fall Y'all Vinyl Wall Decal for Autumn or Thanksgiving Holiday Decoration Fun Décor Door Sticker Seasonal,1,amazon.com,Seller,GRANBY,CT,06035-2712,8.99,0,0,0,0,0,-1.35,0,0,0,7.64
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,111-3284034-1760240,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,WAITE PARK,MN,56387-1798,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,113-8658135-9333026,WIZOZSET-WHT,Wizard of Oz Assorted Quotes Set [WHITE] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor,1,amazon.com,Seller,RANDOLPH,NJ,07869-3720,28,0,0,0,0,0,-4.2,0,0,0,23.8
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,114-0133059-2181825,DRWHOMIRACLE-NVY,DW Inspired Big Miracles Quote [BLUE] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Doctor Inspirational Who Screwdriver Fandom Gift Decor,1,amazon.com,Seller,FLAT ROCK,MI,48134-9684,18,7.5,0,0,0,0,-3.83,0,0,0,21.67
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,114-5150891-4240226,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,FAIRFIELD,CA,94533-5042,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,112-0984306-3826645,HPMM-REDGLD,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",2,amazon.com,Seller,FPO,AE,09645-0034,15,4.5,0,0,0,0,-2.92,0,0,0,16.58
"Sep 5, 2017 8:57:52 PM PDT",6440466211,Order,111-1019601-7718636,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Seller,RIVERSIDE,CA,92503-2724,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:55 PM PDT",6440466211,Order,111-6597226-3917822,9K-VBPS-C0G0,"GMDdecals BONKERSFUNKYBLK Alice in Wonderland Quote Adhesive, Glossy Black",1,amazon.com,Seller,KILLEEN,TX,76542-3896,12,0,0,0,0,0,-1.8,0,0,0,10.2
"Sep 5, 2017 8:57:55 PM PDT",6440466211,Order,113-8786396-7939412,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Seller,GILBERT,AZ,85234-2679,16,0,0,0,0,0,-2.4,0,0,0,13.6
"Sep 5, 2017 8:57:55 PM PDT",6440466211,Order,112-9650487-6909831,LTDKSIRIUS-BLU,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLUE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook D",1,amazon.com,Seller,PHOENIX,AZ,85085-6033,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:55 PM PDT",6440466211,Order,114-3879672-5301036,LTDKSIRIUS-PUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [PURPLE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,BATAVIA,OH,45103-2560,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:55 PM PDT",6440466211,Order,113-1673533-6265069,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,BROOKSVILLE,FL,34604-1490,20,0,0,0,1.4,0,-3,0,-0.04,0,18.36
"Sep 5, 2017 8:57:56 PM PDT",6440466211,Order,111-4593075-4387441,DMBLDR-WHT,"GMDdecals DUMBLDR-WHT Wall Decor Stickers, ""It's Our Choices That Show Who We Really Are""",1,amazon.com,Seller,Fontana,CA,92335,20,0,0,0,0,0,-3,0,0,0,17
"Sep 5, 2017 8:57:56 PM PDT",6440466211,Order,113-9329453-3389020,HPMM-REDGLD,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,amazon.com,Seller,RALEIGH,NC,27606-7710,7.5,0,0,0,0,0,-1.13,0,0,0,6.37
"Sep 6, 2017 9:13:40 AM PDT",6440466211,Order,112-2791488-6767452,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,VANCOUVER,WA,98683-4412,42,0,0,0,0,0,-6.3,-2.99,0,0,32.71
