date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Jul 14, 2017 9:54:32 AM PDT",6400976421,Order,111-2336914-2509026,SRNTYWIDE-BLK,Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Seller,BALTIMORE,MD,21239-3434,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 14, 2017 9:54:32 AM PDT",6400976421,Order,114-7444863-7580240,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,SAULT SAINTE MARIE,MI,49783-2017,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 14, 2017 9:54:33 AM PDT",6400976421,Order,112-6275525-6085808,UNLESS-BRN,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BROWN] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,amazon.com,Seller,BROOKLYN,NY,11201-5504,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 14, 2017 9:54:33 AM PDT",6400976421,Order,114-1291621-1244262,ANYPOSGINNY-SIL,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [SILVER] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storybo",1,amazon.com,Seller,LAKE ODESSA,MI,48849-9719,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 14, 2017 9:54:33 AM PDT",6400976421,Order,114-1291621-1244262,LTDKSIRIUS-SIL,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [SILVER] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,LAKE ODESSA,MI,48849-9719,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 14, 2017 9:54:35 AM PDT",6400976421,Order,112-6481523-0119434,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,TOLEDO,OH,43613-2504,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 14, 2017 9:54:35 AM PDT",6400976421,Order,112-6481523-0119434,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Seller,TOLEDO,OH,43613-2504,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 14, 2017 9:54:36 AM PDT",6400976421,Order,114-8725665-1768232,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,SOUTH BERWICK,ME,03908-1701,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 14, 2017 9:54:36 AM PDT",6400976421,Order,114-8725665-1768232,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Seller,SOUTH BERWICK,ME,03908-1701,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 14, 2017 10:20:25 AM PDT",6400976421,Order,114-0755780-0926624,LOVEANCHOR-BLKBRW,Love Is the Anchor Quote Vinyl Wall Decal [Black & Brown] Inspiring Home Déco...,1,amazon.com,Seller,GOOSE CREEK,SC,29445-5762,16.99,0,0,0,0,-2.55,0,0,0,14.44
"Jul 14, 2017 5:58:39 PM PDT",6402700821,Order,114-2461758-2433835,DRWHOSET-BLK,"Doctor Who Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,amazon.com,Amazon,MOLINE,IL,61265-5238,28,2.79,0,-2.79,0,-4.2,-2.99,0,0,20.81
"Jul 14, 2017 6:48:24 PM PDT",6402700821,Order,113-2534480-2029830,3R-1VEA-73HI,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,amazon.com,Amazon,CLARKSVILLE,TN,37042-7030,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 14, 2017 8:47:59 PM PDT",6402700821,Order,114-6683764-9603435,JB-ADFI-9DMC,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,KIHEI,HI,96753-7241,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 14, 2017 10:18:42 PM PDT",6402700821,Order,114-0441929-1560210,ALICEQUOTES-WHT,"GMDdecals Alice In Wonderland Story Book Quote Set Vinyl Stair Decals or Wall Quote Decor Decals [GLOSSY WHITE]- 24"" x 2-4"" per quote -Adhesive High G",1,amazon.com,Amazon,Surprise,Arizona,85379-4349,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 14, 2017 10:32:41 PM PDT",6402700821,Order,111-9856244-5463442,GMNSTKS-WHT,"GMDdecals Gymnastics/Tumbler Gym Set LARGE Vinyl Wall Decal 4 Piece Pose Vinyl Wall Decor Decals [GLOSSY WHITE]- 24"" x 54"" total size -Adhesive High G",1,amazon.com,Seller,SUWANEE,GA,30024-1842,20,0,0,0,0,-3,0,0,0,17
"Jul 14, 2017 10:32:45 PM PDT",6402700821,Order,114-5618016-2472203,TY-G6HM-37AR,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,INVER GROVE HEIGHTS,MN,55076-2603,38,0,0,0,0,-5.7,0,0,0,32.3
"Jul 15, 2017 12:58:05 AM PDT",6402700821,Order,113-9023559-9366648,LOVECOFFEE-BRW,"GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,amazon.com,Amazon,GREENVILLE,TX,75402-8971,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 15, 2017 1:26:39 AM PDT",6402700821,Order,114-5769410-7320243,DRWHOSET-BLK,"Doctor Who Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,amazon.com,Amazon,MUSKEGON,MI,49445-8626,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 15, 2017 4:47:21 AM PDT",6402700821,Order,111-8163563-3786651,HAGRID-BLK,"Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,FREMONT,CA,94538-4703,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"Jul 15, 2017 9:40:18 AM PDT",6402700821,Order,112-6588751-1315435,DRSQUOTES-MIX,"Dr Seuss Inspired Quote Assorted Set Vinyl Stair or Wall Decal [MULTI] by GMDdecals 24"" wide by 2-4"" tall per quote Lorax Cat in the Hat Storybook Dec",1,amazon.com,Amazon,Amagasaki,Hyogo,661-0012,20,2.26,0,0,0,-3,-5.25,0,0,14.01
"Jul 15, 2017 12:49:15 PM PDT",6402700821,Service Fee,,,SellerPayments_Report_Fee_Subscription,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-39.99,-39.99
"Jul 15, 2017 5:09:19 PM PDT",6402700821,Order,114-0749146-1995447,DRSQUOTES-MIX,"Dr Seuss Inspired Quote Assorted Set Vinyl Stair or Wall Decal [MULTI] by GMDdecals 24"" wide by 2-4"" tall per quote Lorax Cat in the Hat Storybook Dec",1,amazon.com,Amazon,ROCHESTER,NY,14616-3310,20,0,0,0,0,-3,-2.99,0,0,14.01
"Jul 16, 2017 6:01:49 AM PDT",6402700821,Transfer,,,"To your account ending in: 894, Federal ACH Trace ID: 091000013549316",,,,,,,0,0,0,0,0,0,0,0,-496.95,-496.95
"Jul 16, 2017 9:08:19 AM PDT",6402700821,Order,114-2818314-7169051,DRWHOSET-BLK,"Doctor Who Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,amazon.com,Amazon,FAYETTEVILLE,TN,37334-7130,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 16, 2017 2:21:08 PM PDT",6402700821,Order,112-8723256-0887461,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Decor",1,amazon.com,Amazon,Chandler,AZ,85286,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 16, 2017 2:24:38 PM PDT",6402700821,Order,112-6877158-9742600,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Decor",1,amazon.com,Amazon,DUBLIN,CA,94568-1509,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 16, 2017 2:37:02 PM PDT",6402700821,Order,113-2345581-1923403,3R-1VEA-73HI,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,amazon.com,Amazon,WEST GARDINER,MAINE,04345-3106,16,1.89,0,-1.89,0,-2.4,-2.99,0,0,10.61
"Jul 16, 2017 3:29:43 PM PDT",6402700821,Order,111-5629775-2674600,ALICEQUOTES-SILPUR,"GMDdecals Alice In Wonderland Story Book Quote Set Vinyl Stair Decals or Wall Quote Decor Decals [GLOSSY PURPLE/SILVER]- 24"" x 2-4"" per quote -Adhesiv",1,amazon.com,Amazon,TONKAWA,OK,74653-1013,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 16, 2017 9:08:00 PM PDT",6402700821,Order,114-3343963-3501821,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,KLAMATH FALLS,OR,97603-3804,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 16, 2017 9:16:48 PM PDT",6402700821,Order,113-6947182-3237815,FAITHPOS-BLK,GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vi,1,amazon.com,Amazon,MORENCI,MI,49256-9730,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 16, 2017 9:48:49 PM PDT",6402700821,Order,114-8864364-3932266,LOVECOFFEE-BRW,"GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,amazon.com,Amazon,TEMECULA,CA,92592-1504,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 17, 2017 1:32:11 AM PDT",6402700821,Order,113-8639863-3751454,96-I9CJ-5PM1,"GMDdecals® In This House Super Hero Welcome Saying Vinyl Wall Decal or Stairs Decal Vinyl Wall Decor Decals [GLOSSY BLACK]- 44"" x 24"" -Adhesive High G",1,amazon.com,Amazon,MILTON,WV,25541-8565,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 17, 2017 1:39:49 AM PDT",6402700821,Order,113-1453681-4472215,DRWHOBOOKS-NVY,"Doctor Who Inspired Books are Weapons Quote [BLUE] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Who Fandom Library Reading Tardis Gift Decor",1,amazon.com,Amazon,MADISON,WI,53719-2562,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 17, 2017 1:51:34 AM PDT",6402700821,Order,112-6096123-2664202,3R-1VEA-73HI,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,amazon.com,Amazon,Charles Town,WV,25414,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 17, 2017 8:50:35 AM PDT",6402700821,Order,114-8623655-8369052,JB-ADFI-9DMC,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,utica,NY,13502,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"Jul 17, 2017 12:41:47 PM PDT",6402700821,Order,113-0752067-2266618,ANYPOSGINNY-TUR,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Stor",1,amazon.com,Seller,FORT WORTH,TX,76135-1438,16,7.5,0,0,0,-3.53,0,0,0,19.97
"Jul 17, 2017 12:41:47 PM PDT",6402700821,Order,111-0986224-8293810,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,ENUMCLAW,WA,98022-9297,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 17, 2017 12:41:48 PM PDT",6402700821,Order,112-1719871-9653002,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,EKRON,KY,40117-7601,38,0,0,0,0,-5.7,0,0,0,32.3
"Jul 17, 2017 12:41:49 PM PDT",6402700821,Order,114-5784146-5132269,LTDKSIRIUS-BLK,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Seller,WESTERVILLE,OH,43081-8523,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 17, 2017 12:41:51 PM PDT",6402700821,Order,112-5977121-9096222,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Seller,ARTESIA,NM,88210-1617,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 17, 2017 12:41:52 PM PDT",6402700821,Order,114-1532823-1758602,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Seller,ALPHARETTA,GA,30005-4247,18,0,0,0,0,-2.7,0,0,0,15.3
"Jul 17, 2017 12:41:54 PM PDT",6402700821,Order,114-7133214-2846653,HPSET-WHT,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,amazon.com,Seller,RICHMOND,TX,77469-2001,28,0,0,0,0,-4.2,0,0,0,23.8
"Jul 17, 2017 12:47:28 PM PDT",6402700821,Order,114-3196885-4233034,ALICEQUOTES-BLK,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Decor",1,amazon.com,Amazon,KALAMAZOO,MI,49004-9695,28,0,0,0,0,-4.2,-2.99,0,0,20.81
"Jul 17, 2017 12:58:17 PM PDT",6402700821,Order,111-2940136-5709837,BOOTSFROMSERIVCE,Belleville 390DES Men's 8-in Combat Tactical Boot Tan 9.5 W US,1,amazon.com,Seller,DULLES,VA,20189-5429,90,0,0,0,0,-13.5,0,0,0,76.5
"Jul 17, 2017 3:30:19 PM PDT",6402700821,Order,114-0749146-1995447,DRSQUOTES-MIX,"Dr Seuss Inspired Quote Assorted Set Vinyl Stair or Wall Decal [MULTI] by GMDdecals 24"" wide by 2-4"" tall per quote Lorax Cat in the Hat Storybook Dec",1,amazon.com,Amazon,ROCHESTER,NY,14616-3310,20,0,0,0,0,-3,-2.99,0,0,14.01
"Jul 17, 2017 4:45:43 PM PDT",6402700821,Order,113-5235875-1990623,HPMM-GRYBLU,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [GREY/BLUE] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,amazon.com,Amazon,CARSON CITY,NV,89703-3601,10,0,0,0,0,-1.5,-2.41,0,0,6.09
"Jul 17, 2017 6:24:35 PM PDT",6402700821,Order,113-9851874-0348218,TY-G6HM-37AR,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,BILLINGS,MT,59102-2448,38,0,0,0,0,-5.7,0,0,0,32.3
"Jul 17, 2017 6:24:36 PM PDT",6402700821,Order,112-9381111-7213803,DMBLDR-RED,"Dumbledore Harry Potter Inspired Our Choices Show Who We Really Are Quote Vinyl Wall Decal [RED] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storyboo",1,amazon.com,Seller,BEAR,DE,19701-2802,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 17, 2017 6:24:37 PM PDT",6402700821,Order,114-8978406-4358637,SHAKEQUOTESET-BLK,"GMDdecals Shakespeare Play Quote Set LARGE Wall or Stairs Vinyl Wall Decor Decals [GLOSSY BLACK]- 24"" x 2-4"" each quote -Adhesive High Glossy Vinyl [3",1,amazon.com,Seller,Ypsilanti,MI,48197,28,0,0,0,0,-4.2,0,0,0,23.8
"Jul 17, 2017 6:24:37 PM PDT",6402700821,Order,113-6927806-9374668,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,ELKTON,MD,21921-1808,38,0,0,0,0,-5.7,0,0,0,32.3
"Jul 17, 2017 6:24:37 PM PDT",6402700821,Order,111-4970033-8423443,DRWHOMIRACLE-NVY,Doctor Who Inspired Big Miracles Quote [BLUE] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Who Sonic Screwdriver Fandom Gift Decor,1,amazon.com,Seller,SAINT PAUL,MN,55108-2429,14,0,0,0,0,-2.1,0,0,0,11.9
"Jul 17, 2017 6:24:38 PM PDT",6402700821,Order,111-7621391-9219461,BLRNASET-BLK,"GMDdecals Ballerina Set LARGE Decal Set of Three Dance Ballet Vinyl Wall Decor Decals [GLOSSY BLACK]- 22"" x 54"" each quote -Adhesive High Glossy Vinyl",1,amazon.com,Seller,Carpenstersville,Il,60110,24,0,0,0,0,-3.6,0,0,0,20.4
"Jul 17, 2017 6:24:38 PM PDT",6402700821,Order,113-2368060-0878600,UNLESS-WHT,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [WHITE] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,amazon.com,Seller,DEARBORN,MI,48124-4279,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 17, 2017 6:24:39 PM PDT",6402700821,Order,112-0973900-5788248,LOVECOFFEE-MAR,"GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [MAROON] - 12"" x 24"" - Adhesive High Glossy Vinyl [3mil]Made In USA (Home Welcome Housewarmi",1,amazon.com,Seller,FRANKLIN,MA,02038-1907,16,0,0,0,0,-2.4,0,0,0,13.6
"Jul 17, 2017 6:24:39 PM PDT",6402700821,Order,114-0336531-3798651,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,LITTLEFIELD,TEXAS,79339-4606,38,0,0,0,0,-5.7,0,0,0,32.3
